Item,Count
39614,1
39662,1
33748,1
27217,1
31207,1
28588,1
38380,1
12356,1
40702,1
26721,1
27042,1
37075,1
36408,1
31646,1
39893,1
34544,1
38511,1
35560,1
35453,1
31264,1
30791,1
22053,1
30694,1
33798,1
30129,1
37741,1
40291,1
33946,1
15702,1
27880,1
38469,1
37798,1
32171,1
12197,1
34105,1
37766,1
31245,1
27905,1
37153,1
33215,1
37757,1
36391,1
40192,1
40070,1
39966,1
38827,1
25724,1
27862,1
28647,1
39013,1
39242,1
32597,1
25402,1
40025,1
38039,1
37248,1
38390,1
36703,1
25021,1
39467,1
12309,1
9970,1
38467,1
40828,1
40942,1
33940,1
25180,1
15910,1
29925,1
21511,1
31364,1
36416,1
38673,1
41143,1
38707,1
35804,1
40506,1
38965,1
38721,1
20555,1
35187,1
39000,1
28888,1
34890,1
35220,1
34852,1
30141,1
36623,1
30780,1
33674,1
33311,1
22879,1
41013,1
37028,1
17643,1
35743,1
34883,1
36186,1
35870,1
39714,1
34044,1
33801,1
33888,1
36184,1
22346,1
25924,1
28726,1
37237,1
39607,1
7282,1
38612,1
32088,1
31359,1
12351,1
41255,1
33712,1
39192,1
33336,1
39423,1
22314,1
34840,1
40425,1
40839,1
39232,1
26099,1
30077,1
41108,1
22866,1
29369,1
32925,1
34872,1
21684,1
38334,1
28858,1
28493,1
33991,1
39267,1
22882,1
32560,1
31935,1
37012,1
27497,1
35929,1
12362,1
41145,1
27578,1
17432,1
37393,1
38776,1
12390,1
33709,1
39722,1
37000,1
37172,1
39296,1
38732,1
25465,1
26718,1
18168,1
24616,1
25826,1
31242,1
34410,1
36851,1
5582,1
38394,1
32988,1
33459,1
31598,1
28968,1
37818,1
40151,1
31244,1
10427,1
41193,1
35524,1
7287,1
36220,1
39625,1
23054,1
34461,1
35375,1
28522,1
33071,1
19069,1
38703,1
40453,1
36689,1
39260,1
32798,1
12153,1
38915,1
31663,1
20859,1
35465,1
28878,1
32978,1
22905,1
32104,1
37854,1
27329,1
33468,1
32432,1
34080,1
40753,1
33171,1
39932,1
40482,1
12358,1
35622,1
35358,1
38141,1
28325,1
27392,1
17088,1
37158,1
37101,1
32458,1
39185,1
34338,1
30095,1
35750,1
37188,1
36524,1
40056,1
41209,1
36612,1
38578,1
35511,1
40284,1
33569,1
20864,1
39409,1
35413,1
28774,1
29048,1
16712,1
37410,1
33501,1
39084,1
25631,1
30086,1
22225,1
40878,1
33526,1
24901,1
22706,1
29994,1
21639,1
38418,1
36749,1
37609,1
40286,1
25294,1
35312,1
37343,1
36183,1
37571,1
36031,1
10044,1
16902,1
32759,1
40918,1
38363,1
14451,1
33907,1
18503,1
39252,1
34963,1
40376,1
13408,1
39239,1
35026,1
30669,1
30131,1
38852,1
16558,1
37243,1
31461,1
30754,1
32166,1
37825,1
35238,1
40313,1
33829,1
33120,1
39540,1
39624,1
32410,1
37477,1
33922,1
38663,1
20310,1
39106,1
39558,1
12273,1
39666,1
22599,1
39845,1
34574,1
26710,1
22278,1
33011,1
36664,1
13052,1
35589,1
24743,1
12133,1
30766,1
41106,1
40328,1
33217,1
40165,1
37207,1
39539,1
31550,1
30094,1
29850,1
34234,1
12085,1
39710,1
31680,1
37227,1
27366,1
36181,1
38944,1
37831,1
37859,1
37360,1
40743,1
39593,1
32229,1
31901,1
35726,1
36469,1
6655,1
39594,1
27563,1
34397,1
38247,1
34835,1
38616,1
39218,1
39772,1
32012,1
25157,1
35086,1
34568,1
30213,1
39236,1
34530,1
6970,1
28587,1
34859,1
38947,1
37008,1
40057,1
40606,1
30761,1
33342,1
39774,1
40705,1
41199,1
24609,1
32668,1
38661,1
19151,1
35497,1
33151,1
26430,1
30642,1
41139,1
24044,1
36464,1
40521,1
38019,1
35554,1
38582,1
40008,1
40004,1
30021,1
36513,1
38600,1
36338,1
36176,1
30085,1
38275,1
40129,1
33205,1
40586,1
40797,1
38907,1
15465,1
40654,1
22561,1
40701,1
22179,1
29495,1
40989,1
25447,1
32866,1
33443,1
37614,1
40003,1
39519,1
35969,1
38240,1
38179,1
39325,1
27496,1
12160,1
28150,1
39131,1
38297,1
39947,1
41189,1
39509,1
39908,1
40792,1
37429,1
39686,1
27908,1
39931,1
41225,1
38239,1
15545,1
31350,1
12032,1
31120,1
30320,1
31226,1
22381,1
35909,1
26203,1
37999,1
14506,1
24895,1
41018,1
38306,1
21408,1
35433,1
36224,1
38865,1
37794,1
26740,1
38054,1
35984,1
40923,1
38518,1
35999,1
40759,1
36680,1
34753,1
36273,1
30908,1
38733,1
38075,1
24574,1
20390,1
32298,1
35981,1
39789,1
38110,1
29919,1
31692,1
35096,1
28776,1
40189,1
37556,1
28615,1
35753,1
33564,1
22206,1
40897,1
40924,1
33268,1
41046,1
32845,1
28262,1
34901,1
39032,1
27290,1
34438,1
35673,1
35111,1
32829,1
8525,1
33248,1
40766,1
19350,1
41147,1
40470,1
30652,1
33274,1
38401,1
37210,1
30355,1
37845,1
37710,1
12109,1
31275,1
31312,1
6866,1
37542,1
32001,1
28950,1
38134,1
28837,1
24634,1
34214,1
33802,1
28658,1
38609,1
22863,1
39358,1
35507,1
35491,1
41185,1
26575,1
40703,1
26585,1
19334,1
32514,1
39779,1
39114,1
34807,1
38543,1
35832,1
36299,1
23370,1
32536,1
37267,1
32629,1
31888,1
21405,1
26541,1
38483,1
12211,1
35118,1
38273,1
34100,1
33368,1
38048,1
26816,1
32243,1
35855,1
41167,1
41020,1
38624,1
27800,1
41094,1
28546,1
41125,1
38753,1
30023,1
30721,1
39128,1
24539,1
40689,1
23664,1
34245,1
32781,1
32923,1
36300,1
30046,1
38929,1
39748,1
24959,1
40529,1
34393,1
34159,1
12268,1
38623,1
30009,1
35159,1
39656,1
27115,1
30961,1
31432,1
36401,1
36883,1
23696,1
36582,1
33777,1
25813,1
33641,1
40907,1
3451,1
40785,1
28437,1
36667,1
33057,1
28922,1
38946,1
30166,1
21426,1
40175,1
29918,1
39494,1
38271,1
39015,1
34243,1
39995,1
12291,1
32400,1
12081,1
36372,1
39171,1
33614,1
38258,1
38451,1
32285,1
39247,1
38366,1
30367,1
36996,1
12213,1
36811,1
39788,1
30653,1
39895,1
39285,1
37166,1
41154,1
35995,1
36849,1
40431,1
36412,1
39003,1
33449,1
29578,1
36842,1
38142,1
39368,1
38152,1
39432,1
40368,1
36802,1
40433,1
34327,1
20756,1
20924,1
40128,1
37436,1
36267,1
41243,1
30052,1
39125,1
41208,1
32440,1
36610,1
41252,1
37196,1
35905,1
35437,1
40983,1
31749,1
31975,1
39977,1
35710,1
41115,1
19512,1
38740,1
28907,1
37351,1
26857,1
40236,1
28237,1
19352,1
37197,1
37217,1
28925,1
40710,1
27706,1
32661,1
12216,1
12149,1
40826,1
39765,1
41064,1
37481,1
35783,1
40099,1
26395,1
31637,1
24994,1
28753,1
40113,1
39215,1
19757,1
38751,1
34983,1
23282,1
12178,1
39097,1
36164,1
35427,1
40617,1
30929,1
41033,1
36772,1
32063,1
34285,1
32529,1
39369,1
29425,1
40473,1
31105,1
28791,1
35915,1
29178,1
38771,1
41085,1
30953,1
19153,1
12118,1
28176,1
39679,1
23588,1
34651,1
35292,1
39542,1
40232,1
39151,1
40845,1
30565,1
23359,1
37142,1
27242,1
38384,1
29019,1
35173,1
36931,1
28162,1
38599,1
40222,1
34761,1
40794,1
38818,1
38062,1
29327,1
35254,1
36484,1
32538,1
13291,1
20761,1
41141,1
40846,1
22492,1
35900,1
33598,1
36510,1
38505,1
35241,1
32710,1
12203,1
30331,1
36156,1
38804,1
37163,1
35700,1
23666,1
39993,1
38168,1
12322,1
30972,1
37518,1
40152,1
7459,1
37634,1
36459,1
34283,1
33724,1
35839,1
39342,1
37861,1
36807,1
37328,1
33098,1
35141,1
38930,1
22814,1
28591,1
41002,1
36734,1
30008,1
37027,1
41175,1
35063,1
19204,1
40031,1
40187,1
39659,1
40243,1
39137,1
34970,1
22801,1
32137,1
40238,1
38104,1
40559,1
26996,1
36213,1
33961,1
39062,1
37826,1
9752,1
36755,1
28474,1
12302,1
30589,1
38824,1
37787,1
37155,1
39778,1
26341,1
41186,1
37223,1
37647,1
30486,1
22910,1
25560,1
29243,1
25057,1
26089,1
39474,1
24800,1
40875,1
39275,1
35745,1
40935,1
37828,1
38744,1
33385,1
40000,1
27477,1
40992,1
39341,1
30249,1
34281,1
28807,1
30644,1
36919,1
39527,1
24372,1
32982,1
35973,1
37285,1
40349,1
38737,1
37201,1
39420,1
25651,1
40417,1
22096,1
41159,1
32023,1
40849,1
22955,1
41181,1
30952,1
29420,1
20964,1
40803,1
39687,1
28281,1
41112,1
12253,1
35309,1
35670,1
23825,1
39254,1
37277,1
35517,1
12299,1
35955,1
6264,1
33885,1
37266,1
29187,1
37431,1
40813,1
37449,1
40712,1
35242,1
40177,1
37346,1
39153,1
35983,1
37993,1
19404,1
37550,1
36808,1
34669,1
38617,1
35255,1
17830,1
15799,1
28711,1
37404,1
34233,1
31926,1
39655,1
12286,1
36969,1
33520,1
39466,1
38253,1
28336,1
28353,1
41048,1
33758,1
31652,1
31525,1
33886,1
22368,1
37485,1
24290,1
40810,1
40131,1
30484,1
40726,1
32859,1
24626,1
36051,1
31722,1
38159,1
12218,1
40925,1
38608,1
37703,1
20867,1
34369,1
19664,1
31221,1
12198,1
33380,1
34259,1
17194,1
39310,1
36380,1
38777,1
32674,1
30255,1
29666,1
40637,1
38439,1
23609,1
39482,1
28190,1
29230,1
24554,1
12255,1
12387,1
37554,1
40933,1
12241,1
31800,1
35970,1
28250,1
36752,1
34331,1
12337,1
28652,1
28464,1
40570,1
12282,1
28608,1
12210,1
33433,1
16212,1
36856,1
39521,1
34099,1
27917,1
33505,1
39440,1
37185,1
20147,1
36404,1
38629,1
36800,1
33295,1
24745,1
39916,1
37714,1
28441,1
30118,1
39846,1
30257,1
40245,1
30364,1
38782,1
37941,1
33038,1
39360,1
39396,1
33586,1
34216,1
36681,1
15417,1
23521,1
34828,1
40538,1
37082,1
31570,1
33986,1
38123,1
22019,1
12141,1
31991,1
33430,1
31326,1
37908,1
26064,1
27986,1
39523,1
30047,1
22461,1
24524,1
31363,1
32301,1
32793,1
37204,1
36968,1
39371,1
39042,1
35147,1
23421,1
36453,1
32740,1
6436,1
34268,1
14021,1
17905,1
38828,1
40335,1
40097,1
28825,1
32322,1
32314,1
32071,1
41055,1
34788,1
35120,1
28586,1
36515,1
34819,1
36907,1
30246,1
38116,1
22232,1
37866,1
15813,1
38648,1
29069,1
16266,1
16809,1
26466,1
38078,1
36084,1
20196,1
33490,1
27627,1
33839,1
12363,1
21167,1
32671,1
29738,1
8401,1
35310,1
35219,1
27273,1
34258,1
41077,1
36522,1
28893,1
37096,1
38816,1
40315,1
40858,1
38917,1
29745,1
39796,1
34340,1
40419,1
37555,1
36990,1
34062,1
38158,1
36028,1
36509,1
40055,1
19585,1
16873,1
31419,1
39038,1
36309,1
39816,1
29191,1
37219,1
36326,1
41050,1
25383,1
40657,1
34055,1
41010,1
36826,1
40524,1
38696,1
37700,1
35393,1
31567,1
12223,1
40695,1
30262,1
30535,1
35475,1
12342,1
37819,1
39720,1
29937,1
39854,1
12083,1
38302,1
31822,1
38397,1
33500,1
35474,1
35165,1
37352,1
37817,1
37442,1
23197,1
32157,1
32508,1
18339,1
17669,1
34962,1
37940,1
40063,1
38817,1
29670,1
38667,1
20857,1
26159,1
35662,1
36608,1
39168,1
38934,1
15228,1
12378,1
37597,1
40424,1
33289,1
33179,1
37516,1
21560,1
31704,1
32390,1
32662,1
38457,1
40299,1
31606,1
36602,1
41244,1
21325,1
39033,1
6985,1
27919,1
35432,1
40773,1
35897,1
38020,1
25632,1
36776,1
26802,1
37795,1
39162,1
27509,1
28193,1
25973,1
33782,1
32579,1
26487,1
38832,1
30358,1
31742,1
12120,1
40590,1
29412,1
12074,1
21789,1
21767,1
34329,1
39999,1
32743,1
35137,1
37307,1
25820,1
40823,1
40120,1
25615,1
39160,1
25464,1
40464,1
33769,1
36486,1
40353,1
26271,1
35327,1
24282,1
36858,1
32645,1
33093,1
15546,1
37379,1
28814,1
38103,1
33464,1
30758,1
32477,1
40704,1
29355,1
24549,1
40178,1
23441,1
15374,1
31908,1
41113,1
37606,1
37900,1
36507,1
26784,1
20983,1
32195,1
32831,1
25291,1
30063,1
40206,1
39199,1
23908,1
31318,1
40941,1
36523,1
39497,1
40173,1
39298,1
39622,1
38892,1
32770,1
40156,1
37656,1
35917,1
40599,1
17902,1
41014,1
36700,1
40142,1
39141,1
32074,1
35482,1
30629,1
37719,1
39323,1
37110,1
37060,1
12292,1
39801,1
26029,1
36567,1
32899,1
27999,1
26095,1
34087,1
39080,1
34352,1
32345,1
30633,1
37333,1
21133,1
40602,1
33298,1
25351,1
33218,1
39315,1
12288,1
33600,1
34163,1
32310,1
25979,1
28582,1
33455,1
38332,1
39730,1
34312,1
39825,1
29076,1
37529,1
38233,1
12312,1
37620,1
37715,1
41023,1
34051,1
12145,1
25439,1
23874,1
5761,1
33448,1
33944,1
27478,1
31164,1
36319,1
34564,1
38214,1
26254,1
39034,1
38726,1
18949,1
12389,1
28063,1
23377,1
40937,1
34508,1
38689,1
39404,1
40829,1
39313,1
16440,1
39394,1
31220,1
17732,1
38911,1
18566,1
38619,1
32259,1
40514,1
24571,1
40012,1
39398,1
36765,1
28249,1
10480,1
27566,1
37876,1
34049,1
40805,1
37780,1
39354,1
37728,1
24293,1
40910,1
38694,1
38660,1
41127,1
12328,1
35048,1
29768,1
38101,1
12128,1
34647,1
39443,1
40223,1
39388,1
36967,1
35107,1
36013,1
39589,1
26749,1
31943,1
32559,1
33452,1
12385,1
12171,1
37954,1
41192,1
38154,1
39767,1
40226,1
39012,1
9736,1
32984,1
24760,1
37504,1
39698,1
40403,1
20707,1
31833,1
29421,1
36620,1
40788,1
20746,1
37377,1
40686,1
40081,1
35172,1
29298,1
35330,1
30302,1
40079,1
41071,1
19661,1
40807,1
38462,1
22517,1
35544,1
38045,1
35844,1
39693,1
39717,1
39644,1
35834,1
41088,1
24596,1
25800,1
15484,1
40762,1
36824,1
25115,1
38876,1
39863,1
34668,1
30509,1
31024,1
36787,1
33713,1
12098,1
34801,1
17522,1
40204,1
40931,1
5160,1
32548,1
36979,1
40687,1
12382,1
36916,1
21254,1
22482,1
36476,1
31384,1
35553,1
36019,1
12107,1
34321,1
29672,1
14083,1
31473,1
31114,1
36010,1
38962,1
36245,1
35340,1
30113,1
34418,1
39039,1
29267,1
15623,1
11027,1
33150,1
8745,1
17984,1
19454,1
27218,1
38979,1
39639,1
40772,1
26663,1
12112,1
30109,1
36004,1
41206,1
40007,1
37801,1
21182,1
36897,1
37686,1
37600,1
21376,1
33116,1
36908,1
18569,1
38178,1
23581,1
38459,1
40930,1
37720,1
37547,1
37221,1
40363,1
34373,1
29156,1
36518,1
25546,1
35081,1
38082,1
13539,1
29753,1
40266,1
36330,1
35504,1
28584,1
30664,1
41234,1
36816,1
39014,1
7867,1
39538,1
38925,1
33138,1
40323,1
24684,1
40827,1
36153,1
37407,1
29857,1
38942,1
26169,1
36041,1
33044,1
33706,1
27624,1
32809,1
35756,1
36170,1
37765,1
38957,1
12317,1
9617,1
25428,1
33410,1
3301,1
28478,1
37899,1
9429,1
37111,1
31912,1
27567,1
39526,1
25282,1
31239,1
36726,1
32368,1
40678,1
36585,1
9719,1
34422,1
37497,1
37736,1
28389,1
20131,1
40934,1
20100,1
40595,1
32499,1
35110,1
40354,1
39940,1
39222,1
37660,1
38594,1
30373,1
32428,1
40494,1
30108,1
27040,1
22573,1
39648,1
34238,1
30167,1
34279,1
28651,1
37913,1
36930,1
21163,1
38823,1
5137,1
19217,1
27372,1
39783,1
12265,1
8035,1
32351,1
38896,1
20304,1
30251,1
38830,1
39210,1
29485,1
37034,1
35192,1
35791,1
21876,1
41005,1
40594,1
37401,1
12699,1
40928,1
12087,1
28864,1
39828,1
34201,1
40905,1
17569,1
35932,1
39837,1
34684,1
39645,1
40240,1
33581,1
33227,1
12237,1
12361,1
36847,1
37074,1
39862,1
38970,1
39599,1
40339,1
29450,1
30881,1
40471,1
40404,1
37653,1
32517,1
37073,1
30330,1
33693,1
37659,1
24367,1
39691,1
19761,1
38920,1
39873,1
41036,1
37202,1
39971,1
39886,1
14285,1
25481,1
37340,1
35012,1
41197,1
40298,1
37244,1
33844,1
26992,1
37289,1
34944,1
37856,1
38567,1
28071,1
39295,1
31686,1
12338,1
35963,1
6080,1
25509,1
38601,1
32704,1
36821,1
24055,1
23293,1
30214,1
21261,1
23227,1
35274,1
41091,1
29387,1
38309,1
35661,1
31640,1
30767,1
26074,1
30560,1
29092,1
38808,1
40254,1
37069,1
37278,1
33936,1
33975,1
29098,1
33113,1
31673,1
39889,1
23454,1
36705,1
35315,1
40483,1
36973,1
35188,1
40170,1
38374,1
38351,1
12209,1
40735,1
27077,1
34762,1
37376,1
39670,1
31491,1
35230,1
33875,1
37836,1
40157,1
30098,1
40964,1
34264,1
38691,1
40314,1
12267,1
24540,1
31098,1
22454,1
36168,1
37019,1
39520,1
33257,1
40899,1
38774,1
30804,1
6097,1
34628,1
38051,1
39447,1
40563,1
39258,1
35332,1
32911,1
12119,1
34877,1
23724,1
15390,1
39912,1
39091,1
35911,1
35769,1
24641,1
36690,1
31142,1
29258,1
40072,1
33935,1
32086,1
35302,1
6920,1
32785,1
12254,1
36628,1
40597,1
31356,1
40926,1
40288,1
17587,1
34319,1
40428,1
33949,1
36314,1
27400,1
38862,1
38918,1
31718,1
27906,1
40751,1
27174,1
36921,1
40167,1
22457,1
39476,1
30759,1
33419,1
37608,1
39180,1
8220,1
20121,1
32481,1
27998,1
37576,1
37843,1
35826,1
26952,1
33568,1
40033,1
34137,1
34299,1
31004,1
38482,1
41096,1
12077,1
38017,1
28926,1
18302,1
41256,1
39393,1
37157,1
36052,1
40150,1
18894,1
40484,1
39911,1
39891,1
35212,1
37841,1
39727,1
38171,1
34251,1
38708,1
40301,1
10371,1
34931,1
37259,1
23912,1
36982,1
21764,1
38313,1
37783,1
23568,1
41045,1
28423,1
29125,1
36387,1
35933,1
31227,1
37426,1
24913,1
40496,1
25241,1
31361,1
37867,1
35013,1
39938,1
41202,1
35867,1
39894,1
36293,1
34959,1
40038,1
32027,1
32573,1
38553,1
33256,1
38842,1
36701,1
31193,1
41169,1
40355,1
30173,1
40876,1
30266,1
32255,1
40209,1
40255,1
37763,1
29031,1
29041,1
40879,1
32644,1
39992,1
27968,1
40783,1
33364,1
37123,1
40086,1
33998,1
24710,1
36441,1
20797,1
28802,1
35152,1
30604,1
38379,1
36801,1
30798,1
41130,1
39189,1
36731,1
40257,1
40500,1
38870,1
40171,1
12193,1
38659,1
27370,1
36067,1
27922,1
41073,1
39329,1
36896,1
40321,1
26312,1
37324,1
21567,1
26005,1
38884,1
39477,1
12307,1
32052,1
40040,1
41065,1
29592,1
17895,1
40900,1
12261,1
35394,1
30970,1
24951,1
36468,1
32178,1
31426,1
39170,1
38904,1
36589,1
37969,1
24546,1
14563,1
17962,1
35828,1
12306,1
35882,1
38605,1
27326,1
30156,1
31316,1
38793,1
27511,1
39359,1
31697,1
33796,1
21412,1
37528,1
37313,1
40991,1
34458,1
20765,1
39512,1
32882,1
27208,1
40364,1
35966,1
37498,1
12093,1
19019,1
39278,1
34108,1
36039,1
38758,1
36500,1
31544,1
37799,1
32631,1
30869,1
40917,1
33929,1
31860,1
38255,1
34829,1
36891,1
26309,1
28470,1
26924,1
27375,1
34079,1
38301,1
39021,1
36361,1
30527,1
38532,1
14152,1
36704,1
39300,1
40861,1
39186,1
26491,1
29444,1
30363,1
33160,1
34773,1
21324,1
33108,1
27442,1
38314,1
37211,1
37030,1
40808,1
31446,1
31078,1
32727,1
12164,1
24551,1
28419,1
38611,1
40655,1
25694,1
40210,1
29373,1
22710,1
31188,1
40273,1
12371,1
30361,1
32744,1
11801,1
16633,1
41093,1
26321,1
40233,1
40976,1
26468,1
12365,1
40631,1
38244,1
37350,1
35011,1
37684,1
38257,1
34045,1
33178,1
39090,1
39452,1
36079,1
29296,1
37808,1
40091,1
21634,1
33192,1
39981,1
18775,1
32009,1
38388,1
41242,1
27626,1
30122,1
41221,1
32069,1
37768,1
35788,1
38997,1
31430,1
38730,1
29257,1
40994,1
38291,1
37693,1
36497,1
38064,1
34817,1
29967,1
33573,1
40241,1
25881,1
31830,1
33343,1
36161,1
39123,1
40317,1
13971,1
26352,1
37065,1
36307,1
36503,1
38063,1
23137,1
34114,1
34662,1
39849,1
23966,1
38662,1
9552,1
32439,1
41061,1
41095,1
29580,1
34813,1
37888,1
36422,1
38117,1
12097,1
35810,1
35392,1
29660,1
38891,1
17906,1
33146,1
34012,1
12181,1
40108,1
39226,1
25085,1
35975,1
34018,1
35020,1
30861,1
40127,1
40094,1
36203,1
39524,1
35665,1
30158,1
33786,1
34846,1
12075,1
26871,1
17934,1
24744,1
41053,1
25646,1
32372,1
39875,1
36527,1
4080,1
31325,1
34402,1
22383,1
41039,1
37934,1
41195,1
39581,1
40013,1
32369,1
39400,1
31752,1
16151,1
27522,1
38422,1
35857,1
41030,1
39528,1
38855,1
27049,1
35532,1
30329,1
12076,1
39136,1
31665,1
37679,1
37273,1
12244,1
39391,1
38761,1
38220,1
38387,1
35928,1
35024,1
40372,1
35389,1
37655,1
38083,1
22014,1
40959,1
34196,1
39229,1
12106,1
12368,1
28593,1
38764,1
40727,1
21474,1
35151,1
34387,1
29088,1
11119,1
3507,1
39405,1
38515,1
41078,1
32840,1
33202,1
27233,1
39560,1
12156,1
21965,1
40565,1
40395,1
37482,1
27907,1
31353,1
40553,1
40581,1
38636,1
35239,1
35522,1
31981,1
35702,1
36104,1
38846,1
38921,1
33326,1
40944,1
38300,1
21004,1
26582,1
19763,1
39511,1
25240,1
27723,1
38038,1
34812,1
36745,1
38218,1
33173,1
26675,1
40448,1
35127,1
40101,1
36770,1
38148,1
39905,1
34171,1
37812,1
33868,1
34545,1
37926,1
35268,1
23001,1
29097,1
30471,1
35364,1
38320,1
37191,1
38935,1
39884,1
35719,1
37057,1
26290,1
40073,1
12257,1
23867,1
39495,1
40821,1
26371,1
35249,1
40682,1
28338,1
38393,1
27301,1
32977,1
30498,1
29502,1
22926,1
40679,1
37319,1
36939,1
35307,1
32184,1
30931,1
40016,1
33866,1
25299,1
21494,1
41264,1
26121,1
38219,1
30641,1
35008,1
38113,1
29602,1
33451,1
36905,1
38560,1
24731,1
39792,1
22411,1
35591,1
35943,1
31459,1
35211,1
25175,1
36020,1
36022,1
30714,1
33502,1
36913,1
33415,1
38742,1
38471,1
36335,1
40690,1
34802,1
36492,1
36868,1
36231,1
31281,1
27519,1
36428,1
35754,1
29785,1
36435,1
31687,1
23168,1
39017,1
30368,1
40176,1
24126,1
25213,1
18714,1
41103,1
38365,1
36593,1
11382,1
32161,1
17818,1
34176,1
32000,1
37517,1
39545,1
37342,1
39156,1
9398,1
15735,1
39335,1
12324,1
37483,1
30666,1
24067,1
37146,1
39597,1
33793,1
19859,1
38263,1
36653,1
41204,1
24576,1
36738,1
40154,1
38969,1
33423,1
37416,1
39095,1
36353,1
33673,1
32971,1
29351,1
41165,1
38150,1
37778,1
14895,1
38666,1
41156,1
38236,1
39149,1
38536,1
39703,1
39620,1
40869,1
37252,1
30119,1
33611,1
40069,1
29571,1
26829,1
30566,1
23142,1
29586,1
38874,1
38674,1
31168,1
25066,1
27952,1
29626,1
19070,1
16163,1
32943,1
39529,1
29454,1
12275,1
41201,1
33571,1
35256,1
37881,1
39903,1
32275,1
39776,1
39475,1
39253,1
35025,1
34072,1
34346,1
12224,1
37718,1
39387,1
38266,1
39116,1
36861,1
39771,1
30997,1
36668,1
26914,1
12131,1
36443,1
34617,1
36713,1
40342,1
39105,1
38175,1
40696,1
39918,1
23138,1
38628,1
23993,1
37738,1
27903,1
35082,1
36397,1
38664,1
36758,1
35276,1
18297,1
34712,1
35479,1
28173,1
12163,1
25110,1
38407,1
26061,1
12219,1
29806,1
38252,1
37261,1
13915,1
35290,1
40398,1
32188,1
30932,1
30747,1
8451,1
28935,1
34102,1
39421,1
33055,1
8539,1
39270,1
12100,1
31241,1
36506,1
25626,1
35193,1
34953,1
38802,1
38522,1
39616,1
29853,1
39048,1
25956,1
36442,1
22981,1
37444,1
31064,1
39982,1
12285,1
36918,1
31605,1
38160,1
35861,1
32240,1
35028,1
40633,1
40820,1
28113,1
31786,1
40430,1
39923,1
39576,1
37670,1
17535,1
35225,1
34945,1
39970,1
39449,1
33127,1
8046,1
36458,1
37935,1
38568,1
26330,1
22720,1
35962,1
35529,1
35055,1
39333,1
12311,1
40800,1
34427,1
40160,1
39375,1
39280,1
38695,1
29172,1
12090,1
33891,1
40385,1
30252,1
41260,1
35811,1
35216,1
39823,1
40049,1
38496,1
40728,1
30200,1
40250,1
14377,1
40084,1
41158,1
33076,1
37151,1
35370,1
37318,1
40412,1
12078,1
34917,1
19748,1
36056,1
35345,1
34592,1
31107,1
12142,1
28720,1
35925,1
35198,1
38759,1
30626,1
15368,1
35293,1
12183,1
30910,1
33015,1
33210,1
40459,1
39807,1
31311,1
38187,1
35657,1
35154,1
39583,1
27892,1
41179,1
37844,1
39751,1
11934,1
39237,1
36122,1
36127,1
35143,1
29033,1
33959,1
32695,1
17990,1
33411,1
38886,1
40736,1
36323,1
40147,1
30356,1
32292,1
25737,1
36406,1
37771,1
12172,1
39991,1
32650,1
30137,1
38163,1
33350,1
31429,1
38138,1
33787,1
22025,1
39761,1
41072,1
40422,1
41263,1
40624,1
36324,1
33604,1
37241,1
31889,1
24721,1
35036,1
29908,1
27879,1
39683,1
39205,1
39869,1
31402,1
24350,1
35496,1
34189,1
37830,1
38762,1
35495,1
31739,1
37433,1
40275,1
37562,1
31636,1
33262,1
37698,1
38810,1
37359,1
31881,1
29708,1
28058,1
21002,1
37507,1
38801,1
40780,1
35957,1
36257,1
36390,1
34004,1
33942,1
41151,1
25432,1
24575,1
35697,1
40449,1
39279,1
33995,1
32048,1
33340,1
33981,1
36906,1
36074,1
38562,1
15131,1
39459,1
40685,1
38086,1
13914,1
38377,1
40295,1
34622,1
40774,1
32398,1
29020,1
37487,1
33475,1
33953,1
29075,1
36881,1
39861,1
38286,1
31593,1
30437,1
33588,1
29079,1
34928,1
26963,1
19324,1
36887,1
28796,1
23249,1
36141,1
38065,1
40909,1
20839,1
32565,1
37533,1
37512,1
35215,1
38124,1
27003,1
40006,1
38336,1
36457,1
33695,1
41249,1
13987,1
39155,1
36467,1
33032,1
23259,1
19281,1
37364,1
31887,1
37048,1
31701,1
31938,1
34093,1
39240,1
38999,1
40259,1
33507,1
34591,1
12381,1
37927,1
29637,1
38436,1
39040,1
35257,1
32754,1
18057,1
33370,1
40955,1
40486,1
20232,1
19857,1
29653,1
37249,1
32748,1
37961,1
30127,1
33615,1
30365,1
34809,1
36870,1
32771,1
34665,1
32837,1
35250,1
33900,1
31913,1
38164,1
25082,1
12167,1
37724,1
38993,1
27842,1
16567,1
34115,1
33114,1
24584,1
41233,1
30757,1
27221,1
21304,1
32886,1
34988,1
40218,1
40437,1
37685,1
38544,1
31278,1
37803,1
40778,1
40603,1
38994,1
39990,1
26393,1
37632,1
30057,1
34581,1
27904,1
38289,1
37873,1
23541,1
34747,1
31537,1
26886,1
39152,1
34740,1
40282,1
39548,1
40338,1
33858,1
37432,1
30186,1
34416,1
38701,1
39989,1
38420,1
25728,1
31224,1
31173,1
35460,1
29077,1
36286,1
24720,1
40949,1
38444,1
32794,1
38299,1
27346,1
34786,1
39682,1
39446,1
23980,1
26014,1
41062,1
22816,1
34810,1
25344,1
40426,1
28277,1
28806,1
38133,1
36311,1
40378,1
37874,1
38548,1
39868,1
41047,1
30419,1
40647,1
35536,1
33250,1
